id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand
41585940,Callahan (1989),1989,['Dissertation or thesis'],['Outdoor adventure learning'],"['Toolkit primary outcome', 'Other outcome']",-0.563,0.244,NA,GPA,With business as usual,NA,Curriculum  other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,"['13', '14', '15', '16', '17']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['Yes'],['Other (please specify)'],['External teachers'],26,0.5,Unclear,NA
41585941,Carroll (2008),2008,['Dissertation or thesis'],['Outdoor adventure learning'],"['Toolkit primary outcome', 'Other outcome']",0.09,0.4475,NA,GPA,,NA,Curriculum  other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1,NA,['Middle school'],['11'],NA,NA,['USA'],['Regression Discontinuity - not randomised'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['External teachers'],6,1,180,NA
41586151,Eagle (1999),1999,['Dissertation or thesis'],['Outdoor adventure learning'],"['Toolkit primary outcome', 'Other outcome']",0.0992,0.1708,NA,GPA,,NA,Curriculum  other,NA,['Reading primary outcome'],0.2186,0.1712,NA,NA,NA,['Mathematics primary outcome'],0.571,0.1742,NA,NA,NA,NA,NA,NA,138,1,NA,"['Middle school', 'Outdoor adventure setting']","['15', '16', '17']",NA,NA,['USA'],['Retrospective QED  '],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['External teachers'],36,NA,360,NA
41586205,Gillis (1981),1981,['Dissertation or thesis'],['Outdoor adventure learning'],"['Toolkit primary outcome', 'Other outcome']",0.83,0.44,['Post-test adjusted for baseline attainment'],GPA (posttest f-test),With business as usual,['Sample: All'],Combined subjects,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,1,NA,"['Independent/private school', 'Secondary/High school']","['13', '14', '15', '16']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['Evenings and/or weekends'],['Class teachers'],2,5,360,['Toolkit: Outdoor adventure learning']
41585986,Grayson (2001),2001,['Dissertation or thesis'],['Outdoor adventure learning'],"['Toolkit primary outcome', 'Other outcome']",0.0354,0.1509,NA,Self Reported rating of grades,With business as usual,NA,Curriculum  other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,3,NA,['Outdoor adventure setting'],"['11', '12', '13', '14', '15', '16']",NA,NA,['USA'],['Retrospective QED  '],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['Summer/ holiday period'],['External teachers'],3,5,360,NA
41585995,Harris (2005),2005,['Dissertation or thesis'],['Outdoor adventure learning'],"['Toolkit primary outcome', 'Other outcome']",0.9044,0.2412,['Pre-post gain'],Academic Achievement (Gains),With business as usual,['Sample: All'],Combined subjects,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,['Secondary/High school'],"['16', '17', '18']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['Other (please specify)'],"['Class teachers', 'Other school staff', 'External teachers']",1,5,360,['Toolkit: Outdoor adventure learning']
41586049,Pann (1999),1999,['Dissertation or thesis'],['Outdoor adventure learning'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.0958,0.2153,['Post-test unadjusted (select one from this group)'],WIATC T2 (posttest only),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-0.0958,0.2153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,2,NA,['Outdoor adventure setting'],"['14', '15', '16']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['Summer/ holiday period'],NA,6,5,360,['Toolkit: Outdoor adventure learning']
41586138,Stogner (1978),1978,['Dissertation or thesis'],['Outdoor adventure learning'],"['Toolkit primary outcome', 'Other outcome']",1.5738,0.2575,['Post-test unadjusted (select one from this group)'],GPA  ,With business as usual,['Sample: All'],Combined subjects,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80 ,1,NA,['Outdoor adventure setting'],['No information provided'],NA,NA,['USA'],['Individual RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],"['Other school staff', 'External teachers']",1.4,5,360,['Toolkit: Outdoor adventure learning']
41586087,Talbot (2001),2001,['Dissertation or thesis'],['Outdoor adventure learning'],"['Toolkit primary outcome', 'Other outcome']",-0.1481,0.2683,NA,GPA,With business as usual,NA,Curriculum  other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,1,NA,['Secondary/High school'],"['14', '15', '16', '17', '18']",NA,NA,['USA'],['Individual RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['Unclear/ not specified'],"['Class teachers', 'External teachers']",0.2,1,360,NA
