id,pub_author,out_type_1,out_label_1,out_tit_1,out_type_2,out_label_2,out_tit_2,out_type_3,out_label_3,out_tit_3,out_type_4,out_label_4,out_tit_4,out_type_5,out_label_5,out_tit_5,out_type_6,out_label_6,out_tit_6,out_type_7,out_label_7,out_tit_7,out_type_8,out_label_8,out_tit_8,out_type_9,out_label_9,out_tit_9,out_type_10,out_label_10,out_tit_10,out_type_11,out_label_11,out_tit_11,out_type_12,out_label_12,out_tit_12,out_type_13,out_label_13,out_tit_13,out_type_14,out_label_14,out_tit_14
42025479,Miller (1986),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Neale  - Comprehension- Parental Engag.,['Other outcome'],Secondary outcome(s),Neale  - Accuracy - Parental Engag.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025520,Miller (1996),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,GORT-D: reading - Parental Eng.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38296652,Miller (2016),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,ARt/GCSE (KS2/KS3) - English,['Mathematics primary outcome'],Secondary outcome(s),ART/GCSE-Maths,['Science primary outcome'],Secondary outcome(s),SAT/GCSE - Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025502,Morrow (1992),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Oral story Retelling - Total Retelling,['Writing and spelling primary outcome.'],Primary outcome,Story Rewriting Test - Total Score,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025503,Morrow (1997),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,California Test of Basic Skills Reading Section,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47269856,Nedler (1971) PE,"['Toolkit primary outcome', 'Other outcome']",Primary outcome,Peabody Picture Vocabulary Test -Spanish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025153,Nesbitt (1993),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Reading Achievement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025480,Niedermeyer (1970),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Postest Mean Percent Correct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025154,O’Neil (1975),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Comprehension development - vs business as usual,['Other outcome'],Secondary outcome(s),Vocabulary development - vs business as usual,['Other outcome'],Secondary outcome(s),Comprehension development - vs active control,['Other outcome'],Secondary outcome(s),Vocabulary development - vs active control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025158,Overett (1998),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Neale-Reading Comprehension (t-test),['Other outcome'],Secondary outcome(s),Neale-Reading Accuracy (t-test),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42064885,Pagan (2010),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,WRMT-R ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025159,Peeples (1996),['Other outcome'],Primary outcome,PARENTAL TRAINING ON VOCABULARY DEVELOPMENT,"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,PARENTAL TRAINING ON COMPREHENSION,['Other outcome'],Primary outcome,TOTAL READING ACHIEVEMENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42024842,Phillips (1990),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,"MET-2 (Home vs Control combined for collector, village and urban groups",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45336777,Phillips (1990) PE,"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,MET-2 (Home vs Control posttest),['Other outcome'],Secondary outcome(s),Circus (home vs control posttest),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025450,Pigford (1987),"['Toolkit primary outcome', 'Mathematics primary outcome']",Primary outcome,CTBS –  maths,['Other outcome'],Secondary outcome(s),PRIME-Maths,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025522,Powell-Smith (2000),['Other outcome'],Primary outcome,TORF: Level – CB - Parental Engagm.,['Other outcome'],Primary outcome,TOR: Level– LB - Parental Engagm.,"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,TORF - CB and LB - Overall ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025506,Rasinski (2005),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Letter/Word Identiﬁcation Test,['Other outcome'],Primary outcome,Correct Words Read/Minute on Reading Fluency Test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025507,Reutzel (2005),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Systematic Sequential Phonics They Use Assessment (Word reading)- Parental Engagement,['Writing and spelling primary outcome.'],Secondary outcome(s),Systematic Sequential Phonics They Use Assessment (Word writing)- Parental Engagement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025508,Rolla (2006),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Reading,['Other outcome'],Secondary outcome(s),Concepts about Print,['Other outcome'],Secondary outcome(s),Letter Identification,['Other outcome'],Secondary outcome(s),Vocabulary,['Other outcome'],Secondary outcome(s),Phonological Awareness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025164,Ryan (1964),['Other outcome'],Secondary outcome(s),Stanford Achievement Test Word Meaning,"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Stanford Achievement Test (Paragraph Meaning),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025510,Saint-Laurent (2005),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Reading Score,['Writing and spelling primary outcome.'],Secondary outcome(s),Writing Test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025511,Saracho (1997),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Early Reading Ability,['Other outcome'],Secondary outcome(s),Concepts in Print,['Other outcome'],Secondary outcome(s),Preschool Reading,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42064891,Seward (2009),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,PPVT-III,['Other outcome'],Secondary outcome(s),MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42024918,Slater (1986),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,McCarthy Scale of Children Abilities-Verbal Subscales,['Mathematics primary outcome'],Secondary outcome(s),McCarthy Scale of Children Abilities-Quantitative Scale,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42059780,St Pierre (2005),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,PPVT,['Other outcome'],Secondary outcome(s),Letter Word ID,['Other outcome'],Secondary outcome(s),PPVT,['Other outcome'],Secondary outcome(s),Letter Word ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42024834,Swinson (1985),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,English Picture Vocabulary Test,['Other outcome'],Secondary outcome(s),British Ability Scales (Verbal Comprehension),['Other outcome'],Secondary outcome(s),British Ability Scales (Naming Vocabulary),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025497,Sylva (2008),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,BAS word reading - Parental Engagement,['Other outcome'],Secondary outcome(s),BPVS  - Parental Engagement,['Other outcome'],Secondary outcome(s),Phonological awareness - Parental Engagement,['Writing and spelling primary outcome.'],Secondary outcome(s),Writing - Parental Engagement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025461,Tamayo (1992),"['Toolkit primary outcome', 'Mathematics primary outcome']",Primary outcome,Maths Achievement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38296694,Tracey (2016),"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",Primary outcome,WRMT-Letter ID,['Other outcome'],Secondary outcome(s),WRMT-Word ID,['Other outcome'],Secondary outcome(s),WRMT-Word Attack,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025513,van Tuijl (2001) 1_1,"['Toolkit primary outcome', 'Other outcome']",Primary outcome,Active Vocabulary,['Other outcome'],Secondary outcome(s),Active Vocabulary,['Other outcome'],Secondary outcome(s),Receptive Vocabulary ,['Other outcome'],Secondary outcome(s),Receptive Vocabulary ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46325712,van Tuijl (2001) 1_2,"['Toolkit primary outcome', 'Other outcome']",Primary outcome,RAKIT,['Other outcome'],Secondary outcome(s),Ordering General Cognition,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025463,Van Voorhis (2003),['Other outcome'],Secondary outcome(s),Accuracy of Homework ,"['Toolkit primary outcome', 'Science primary outcome']",Primary outcome,Science Grades,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42059834,Waksman (1979),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,MRT (Total - ANOVA),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025465,Warrick (2000),"['Toolkit primary outcome', 'Mathematics primary outcome']",Primary outcome,ITBS - Maths,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42059784,Weisberg (1974),"['Toolkit primary outcome', 'Other outcome']",Primary outcome,T test WRAT Speed Copy tick marks Head Start v control,['Other outcome'],Secondary outcome(s),T Test WRATD Read Number out loud Head Start v control ,['Other outcome'],Secondary outcome(s),T Test Peabody Head Start v control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025466,White (1996),"['Toolkit primary outcome', 'Mathematics primary outcome']",Primary outcome,MWRT Test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42024940,Whitehurst (1994),"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",Primary outcome,Writing Factor,['Other outcome'],Primary outcome,Print Concepts Factor,['Other outcome'],Secondary outcome(s),PPVT-R,['Other outcome'],Secondary outcome(s),Expressive One Word Picture Vocabulary Test,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025515,Whitehurst (1994),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Peabody Picture Viocabulary Test,['Other outcome'],Secondary outcome(s),Illinois Test of Psycholinguistic Abilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45336798,Whitehurst (1994) PE,"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Peabody Picture Vocabulary Test,['Other outcome'],Secondary outcome(s),Illinois Test of Psycholinguistic Abilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025425,Whitehurst (1999),['Other outcome'],Secondary outcome(s),DSC - Print Concepts,['Writing and spelling primary outcome.'],Secondary outcome(s),DSC - Writing,['Other outcome'],Secondary outcome(s),DSC - Memory,"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,One word - Language,['Other outcome'],Secondary outcome(s),DSC - Auditory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025485,Wilks (1988),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Reading Comprehenion - Parental Engagement,['Other outcome'],Secondary outcome(s),Accuracy - Parental Engagement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025172,Wise (1972),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,CTBS:– Reading compreh.- Parental Engag.,['Other outcome'],Secondary outcome(s),CTBS: – vocabulary - Parental Engag.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42025173,Woods (1974),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Murphy-Durrell Letter Names,['Other outcome'],Secondary outcome(s),Murohy-Durrell Phoneme,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
