id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand
37116235,Mathes (2001) PT 1_1,2001,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.806,0.4158,['Pre-post gain'],REC Passage Comprehension subtest WRMT - AA students,With business as usual,['Sample: Average'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.806,0.4158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,5,30,['Primary/elementary school'],"['6', '7']",FALSE,19.28,['USA'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",14,3,30,['Toolkit: Peer Tutoring']
46325689,Mathes (2001) PT 1_2,2001,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2691,0.2687,['Post-test unadjusted (select one from this group)'],T&T WRMT Passage Comprehension,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.2691,0.2687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,5,NA,['Primary/elementary school'],"['6', '7']",NA,NA,['USA'],['Cluster RCT'],"['Small group/intensive support (3-5)', 'Paired learning']",['Yes (Please specify)'],['No'],['Yes'],['During regular school hours '],"['Class teachers', 'Teaching assistants']",14 ,3 ,45,['Toolkit: Peer Tutoring']
37116234,Mathes (2003),2003,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.5849,0.2326,['Post-test unadjusted (select one from this group)'],REC Passage Comprehension - WRMT-R,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.5849,0.2326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89 ,6,22,['Primary/elementary school'],"['6', '7']",FALSE,29.21,['USA'],['Prospective QED'],"['Small group/intensive support (3-5)', 'Paired learning']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",16 ,3,35,['Toolkit: Peer Tutoring']
37093360,McCracken (1979),1979,['Dissertation or thesis'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",1.3667,0.2981,['Post-test unadjusted (select one from this group)'],TE Comprehension (Cloze) test,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: School-developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",1.3667,0.2981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,['Secondary/High school'],"['14', '15', '16', '17', '18']",NA,NA,['USA'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",NA,5,NA,['Toolkit: Peer Tutoring']
37133945,Menesses (2009),2009,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Mathematics primary outcome']",1.1215,0.3904,['Post-test adjusted for baseline attainment'],REC Curriculum-based measurement (CBM) math probes,With business as usual,['Sample: Low achievers'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",1.1215,0.3904,NA,NA,NA,NA,NA,NA,59,1,7,['Primary/elementary school'],"['7', '8', '9', '10']",TRUE,83.0,['USA'],['Multisite RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],3,3,3,['Toolkit: Peer Tutoring']
37133947,Merrill (2002),2002,['Dissertation or thesis'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2799,0.1978,['Post-test unadjusted (select one from this group)'],T&T_Timed word recognition,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2799,0.1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74 ,1,4,['Secondary/High school'],"['14', '15']",FALSE,40.0,['USA'],['Individual RCT'],"['Paired learning', 'Small group/intensive support (3-5)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Peers', 'Lay persons/volunteers']",26,1,60,['Toolkit: Peer Tutoring']
43090186,Mooney (1986) PT,1986,['Dissertation or thesis'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.5314,0.3725,['Post-test unadjusted (select one from this group)'],TE GMRT - Reading Comprehension Gates MacGinite,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.5314,0.3725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,NA,['Primary/elementary school'],"['9', '10']",NA,NA,['USA'],['Individual RCT'],['One to one'],['Yes (Please specify)'],['No'],['No'],['Before/after school'],"['Class teachers', 'Peers']",10,2,60 ,['Toolkit: Peer Tutoring']
40294930,Moore (1993) PT,1993,['Dissertation or thesis'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.1279,0.6065,['Post-test unadjusted (select one from this group)'],REC CRAB (Word Read Correct)-Post test,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-0.1279,0.6065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,4,['Primary/elementary school'],"['7', '8', '9', '10', '11']",NA,NA,['USA'],['Individual RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],14,3,48 ,['Toolkit: Peer Tutoring']
37116214,Naseerali (2013),2013,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Science primary outcome']",0.5222,0.2416,['Post-test adjusted for baseline attainment'],REC Overall physics achievement,With business as usual,['Sample: All'],Science,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.5222,0.2416,NA,NA,NA,71,1,NA,"['Secondary/High school', 'Residential/boarding school']","['13', '14']",NA,NA,['India'],['Individual RCT'],"['Paired learning', 'Small group/intensive support (3-5)']",['No'],['No'],['No'],['During regular school hours '],['Peers'], , , ,['Toolkit: Peer Tutoring']
46844864,Nazzal (2002),2002,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.171,0.2638,['Post-test unadjusted (select one from this group)'],TE TAAS Maths (postest),With business as usual,['Sample: Low achievers'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.171,0.2638,NA,NA,NA,NA,NA,NA,116,1,NA,['Middle school'],"['11', '12', '13', '14']",NA,NA,['USA'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['Before/after school'],['Peers'],6,5,25,['Toolkit: Peer Tutoring']
37133954,Novotni (1985),1985,['Dissertation or thesis'],['Peer tutoring'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.4112,0.2791,['Post-test unadjusted (select one from this group)'],TE Maths Achievement and Proficienc,With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.4112,0.2791,NA,NA,NA,NA,NA,NA,107,1,4,['Secondary/High school'],"['14', '15']",TRUE,75.0,['USA'],['Multisite RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],35,3 ,45 ,['Toolkit: Peer Tutoring']
37093585,Oakland (1975),1975,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.5828,0.4521,['Post-test unadjusted (select one from this group)'],TE Literacy-Metropolitan Reading ComprehensionTest-Supplementary Peer Tutoring,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.5828,0.4521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,2,2,['Primary/elementary school'],"['9', '10', '11']",NA,NA,['USA'],['Multisite RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",35,5,35,['Toolkit: Peer Tutoring']
40294937,Osguthorpe (1986) PT,1986,['Technical report'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.1405,0.3599,['Pre-post gain'],T&T Reading Achievement (Woodcock Johnson Reading Test),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.1405,0.3599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,4,4,"['Nursery school/pre-school', 'Primary/elementary school']","['3', '4', '5', '6']",NA,NA,['USA'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],10 , ,30,['Toolkit: Peer Tutoring']
37133956,Paquette (2003),2003,['Dissertation or thesis'],['Peer tutoring'],"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",0.7779,0.2305,['Post-test adjusted for baseline attainment'],T&T writing assessment model-PT,With business as usual,['Sample: All'],Literacy  writing,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,1,3,['Primary/elementary school'],"['7', '8']",FALSE,11.42,['USA'],['Prospective QED'],"['Paired learning', 'Small group/intensive support (3-5)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],15,1,40,['Toolkit: Peer Tutoring']
37092591,Paquette (2009) 1_1,2009,['Journal article'],"['Feedback', 'Peer tutoring']","['Toolkit primary outcome', 'Writing and spelling primary outcome.']",0.0488,0.3416,['Post-test unadjusted (select one from this group)'],TE VERB TE G2 English writing ,With business as usual,['Sample: All'],Literacy  writing,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,NA,['Primary/elementary school'],"['7', '8']",NA,NA,['USA'],['Prospective QED'],['Other (Explain in notes)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],10,1,60,"['Toolkit: Feedback', 'Toolkit: Peer Tutoring']"
40294939,Paquette (2009) 1_2,2009,['Journal article'],"['Peer tutoring', 'Feedback']","['Toolkit primary outcome', 'Writing and spelling primary outcome.']",1.2677,0.3122,['Post-test unadjusted (select one from this group)'],TR VERB TR G4 English writing (6+1 traits),With business as usual,['Sample: All'],Literacy  writing,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,NA,['Primary/elementary school'],"['7', '8', '9', '10']",NA,NA,['USA'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],10,1  ,60,"['Toolkit: Feedback', 'Toolkit: Peer Tutoring']"
37133957,Parham (1993),1993,['Dissertation or thesis'],['Peer tutoring'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.2697,0.2222,['Pre-post gain'],TE Orleans-maths  Group 2 (Same-age trained tutors & Group 3 (Same-age untrained tutors),With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.2697,0.2222,NA,NA,NA,NA,NA,NA,16,1,NA,['Middle school'],"['12', '13']",NA,NA,['USA'],['Individual RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['Before/after school'],['Peers'],5 ,1,60,['Toolkit: Peer Tutoring']
37093590,Phelps (1989),1989,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.5565,0.2503,['Post-test unadjusted (select one from this group)'],REC Mathematics Achievement-Peer Tutoring,With active control,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.5565,0.2503,NA,NA,NA,NA,NA,NA,152,5,1,['Primary/elementary school'],"['9', '10']",NA,NA,['USA'],['Multisite RCT'],['Paired learning'],['No'],['Yes'],['No'],['During regular school hours '],['Research staff'],70,0.25 ,20,['Toolkit: Peer Tutoring']
37133962,Sanderson (1992),1992,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Science primary outcome']",0.1018,0.2502,['Post-test unadjusted (select one from this group)'],TR Year 9 Tutor Results on Science Test,With business as usual,['Sample: All'],Science,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.1018,0.2502,NA,NA,NA,32 ,1,NA,['Secondary/High school'],"['14', '15', '13']",NA,NA,"['UK (Select all that apply)', 'England']",['Multisite RCT'],"['Paired learning', 'Small group/intensive support (3-5)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],12,2,90,['Toolkit: Peer Tutoring']
46844868,Schneck (2010),2010,['Dissertation or thesis'],['Peer tutoring'],"['Toolkit primary outcome', 'Mathematics primary outcome']",-0.166,0.219,['Pre-post gain'],TE Mathematics academic test (gain),With business as usual,['Sample: Low achievers'],Mathematics,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",-0.166,0.219,NA,NA,NA,NA,NA,NA,99,1,NA,"['Middle school', 'Secondary/High school']","['12', '13', '14', '15', '16', '17', '18']",NA,NA,['USA'],['Prospective QED'],"['Small group/intensive support (3-5)', 'Paired learning']",['Yes (Please specify)'],['Yes'],['No'],['Before/after school'],['Peers'],24,1.5,40,['Toolkit: Peer Tutoring']
40294954,Scruggs (1986) PT 1_1,1986,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.693,0.3597,['Post-test adjusted for baseline attainment'],TR Criterion Test,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.693,0.3597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47 ,5,NA,['Primary/elementary school'],"['8', '6', '7', '9', '10', '11']",NA,NA,['USA'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",10,4,30 ,['Toolkit: Peer Tutoring']
40294955,Scruggs (1986) PT 1_2,1986,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",1.1339,0.3911,['Post-test adjusted for baseline attainment'],REC Criterion Test,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",1.1339,0.3911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,5,NA,['Primary/elementary school'],"['7', '8', '9', '10', '11']",NA,NA,['USA'],['Prospective QED'],['Paired learning'],['No'],['No'],['No'],['During regular school hours '],['Peers'],8,4,30 ,['Toolkit: Peer Tutoring']
46844870,Shamir (2006),2006,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.504,0.1959,['Post-test unadjusted (select one from this group)'],T&T Maths,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.504,0.1959,NA,NA,NA,NA,NA,NA,108,1,6,['Primary/elementary school'],"['7', '8', '9']",NA,NA,['Israel'],['Individual RCT'],['Paired learning'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Unclear/not specified'],7 ,1,60,['Toolkit: Peer Tutoring']
37093595,Sharpley (1983),1983,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Mathematics primary outcome']",1.0399,0.122,['Post-test unadjusted (select one from this group)'],T&T - Mathematics Achievement Tutors-PT,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",1.0399,0.122,NA,NA,NA,NA,NA,NA, 152,3,12,['Primary/elementary school'],"['7', '8', '9', '10', '11', '12']",NA,NA,['Australia'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['Yes'],['During regular school hours '],['Peers'],5 ,4 ,30 ,['Toolkit: Peer Tutoring']
43090193,Shisler (1986) PT,1986,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.363,0.2939,['Post-test adjusted for baseline attainment'],T&T Passage Comprehension,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.363,0.2939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,['Primary/elementary school'],"['6', '7', '10', '11']",NA,NA,['USA'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],12 , ,15 ,['Toolkit: Peer Tutoring']
37133964,Siemens (2001),2001,['Dissertation or thesis'],['Peer tutoring'],"['Toolkit primary outcome', 'Science primary outcome']",0.0304,0.2024,['Post-test adjusted for baseline attainment'],TR Science achievement – cross age tutors,With business as usual,['Sample: All'],Science,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.0304,0.2024,NA,NA,NA,98,1,4,['Secondary/High school'],"['15', '16']",FALSE,28.5,['USA'],['Retrospective QED  '],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],6 ,.5, ,['Toolkit: Peer Tutoring']
37093596,Simmons (1995),1995,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.5208,0.3053,['Post-test unadjusted (select one from this group)'],TR Stanford Reading Comprehension,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.5208,0.3053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,4,['Primary/elementary school'],"['7', '8', '9', '10', '11']",NA,NA,['USA'],['Multisite RCT'],"['Large group/class teaching (+6)', 'One to one']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],16 ,3,20,['Toolkit: Peer Tutoring']
37093365,Singh (1981),1981,['Dissertation or thesis'],['Peer tutoring'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.5877,0.2059,['Post-test unadjusted (select one from this group)'],T&T Computation,With business as usual,['Sample: Low achievers'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.5877,0.2059,NA,NA,NA,NA,NA,NA,100,2,4,['Secondary/High school'],"['14', '16', '15', '17']",NA,NA,['USA'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",9 ,4 ,15 ,['Toolkit: Peer Tutoring']
37133968,Smith (2010),2010,['Dissertation or thesis'],"['Peer tutoring', 'Digital technology']","['Toolkit primary outcome', 'Mathematics primary outcome']",0.1684,0.2401,['Post-test adjusted for baseline attainment'],TE Multiplication automaticity - Peer tutoring group v Control,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.1684,0.2401,NA,NA,NA,NA,NA,NA,116,6,10,['Primary/elementary school'],"['9', '10', '11']",FALSE,40.5,['USA'],['Multisite RCT'],['Paired learning'],['No'],['Yes'],['No'],['During regular school hours '],['Peers'],6 ,5,10 ,['Toolkit: Peer Tutoring']
37116236,Spörer (2009),2009,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.31,0.15,['Post-test adjusted for baseline attainment AND clustering'],REC PALS Reading Comprehension Test (ST),With active control,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.31,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186  ,3,8,['Secondary/High school'],"['12', '13', '14']",NA,NA,['Germany'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers']",9,2,35,['Toolkit: Peer Tutoring']
47269874,Sprinthall (1989) PT,1989,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.7653,0.3802,['Pre-post gain'],TE_CAT Gain Maths,With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.7653,0.3802,NA,NA,NA,NA,NA,NA,30,1,NA,['Secondary/High school'],['16'],NA,NA,['USA'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['Unclear/ not specified'],['Peers'],15 ,3 ,20 ,['Toolkit: Peer Tutoring']
37093602,Stainback (1972),1972,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.3171,0.1842,['Pre-post gain'],T&T Mathematics Achievement,With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.3171,0.1842,NA,NA,NA,NA,NA,NA,120,1,6,['Primary/elementary school'],"['9', '10', '11', '12', '13', '14']",NA,NA,['USA'],['Multisite RCT'],['Paired learning'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Peers'],11 ,5,20,['Toolkit: Peer Tutoring']
37116233,Stein (2008),2008,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3635,0.0507,['Post-test unadjusted (select one from this group)'],REC Rapid Letter Sounds (Workshop vs Control post-test),With business as usual,['Sample: All'],Literacy  decoding/phonics,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.3635,0.0507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3229 ,71,NA,['Primary/elementary school'],"['5', '6']",TRUE,62.0,['USA'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],18,4,35,['Toolkit: Peer Tutoring']
37133971,Stephens (2002),2002,['Dissertation or thesis'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2008,0.2451,['Post-test unadjusted (select one from this group)'],T&T Reading comprehension-PT,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.2008,0.2451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,1,2,['Primary/elementary school'],"['6', '7', '10', '11']",TRUE,80.0,['USA'],['Individual RCT'],['Paired learning'],['No'],['No'],['No'],['During regular school hours '],['Peers'],24,3,45,['Toolkit: Peer Tutoring']
37093603,Stevens (1987),1987,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.1066,0.0932,['Post-test adjusted for baseline attainment'],REC Reading Comprehension,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.1066,0.0932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461,10,21,['Primary/elementary school'],"['8', '9', '10']",FALSE,4.0,['USA'],['Prospective QED'],"['Small group/intensive support (3-5)', 'Paired learning']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",12,5,160 ,['Toolkit: Peer Tutoring']
37093606,Sutherland (1999),1999,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",0.4959,0.2541,['Pre-post gain'],REC Individual writing scores,With business as usual,['Sample: All'],Literacy  writing,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1,2,['Primary/elementary school'],['8'],NA,NA,"['UK (Select all that apply)', 'Scotland']",['Multisite RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],8,2,40,['Toolkit: Peer Tutoring']
46844871,Swanson (1974),1974,['Technical report'],['Peer tutoring'],"['Toolkit primary outcome', 'Other outcome']",0.6048,0.3127,['Post-test unadjusted (select one from this group)'],T & T Peabody Individual Achievement Test (Total Score)- Spring vs Control,With business as usual,['Sample: All'],Combined subjects,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,1,3,"['Middle school', 'Secondary/High school']","['12', '13', '14', '15']",TRUE,100.0,['USA'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['Yes'],"['During regular school hours ', 'Summer/ holiday period']","['Parents/carers', 'Lay persons/volunteers', 'Peers']",18 ,5,50,['Toolkit: Peer Tutoring']
37093367,Swenson (1975),1975,['Dissertation or thesis'],['Peer tutoring'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.2085,0.2957,['Pre-post gain'],TR Arithmetic scores,With business as usual,['Sample: Low achievers'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.2085,0.2957,NA,NA,NA,NA,NA,NA,72,13,39,['Primary/elementary school'],['9'],NA,NA,['USA'],['Individual RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers', 'Other school staff', 'Peers']",6 ,3 ,20 ,['Toolkit: Peer Tutoring']
37093607,Taylor (1997),1997,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",1.1097,0.4693,['Post-test adjusted for baseline attainment'],TE MAT7 Reading I+T vs C,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",1.1097,0.4693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,NA,['Primary/elementary school'],"['7', '8', '9', '10']",NA,NA,['USA'],['Prospective QED'],"['Small group/intensive support (3-5)', 'Paired learning']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Other school staff', 'Peers']",7,5,45,['Toolkit: Peer Tutoring']
37133974,Taylor (2002),2002,['Dissertation or thesis'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.062,0.2606,['Post-test adjusted for baseline attainment'],REC Reading Comprehension,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.062,0.2606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,2,4,['Primary/elementary school'],"['8', '9']",TRUE,72.5,['USA'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],8,3 ,20,['Toolkit: Peer Tutoring']
