id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand
46325687,Levy (1999) 1_2,1999,['Journal article'],['Phonics'],"['Toolkit primary outcome', 'Reading primary outcome']",8.4371,1.1804,['Post-test adjusted for baseline attainment'],Number of Words Read in Retention,With business as usual,['Sample: All'],Literacy  decoding/phonics,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",8.4371,1.1804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96  ,17,NA,['Primary/elementary school'],"['7', '8']",NA,NA,['Canada'],['Regression Discontinuity - not randomised'],['One to one'],['No'],['No'],['Yes'],['During regular school hours '],['Research staff'],4 ,5,15,['Toolkit: Phonics']
43099973,Mantzicopoulos (1992),1992,['Journal article'],['Phonics'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2706,0.1927,['Post-test unadjusted (select one from this group)'],SDRT - Comprehension,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.2706,0.1927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,['Primary/elementary school'],"['6', '7']",NA,NA,['USA'],['Individual RCT'],['One to one'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],66,2,30 ,['Toolkit: Phonics']
43099974,Marion (2004),2004,['Dissertation or thesis'],['Phonics'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2626,0.1105,['Post-test adjusted for baseline attainment'],Reading Scale Scores,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2626,0.1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446,4,NA,['Primary/elementary school'],"['10', '11', '12']",TRUE,52.0,['USA'],['Retrospective QED  '],['Student alone (self-administered)'],['Unclear/ Not specified'],['Yes'],['No'],['During regular school hours '],['Digital technology'],6 ,5,90,['Toolkit: Phonics']
43099968,Mathes (1998),1998,['Journal article'],['Phonics'],"['Toolkit primary outcome', 'Reading primary outcome']",0.1139,0.2043,['Pre-post gain'],CRAB-R Questions Correct,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.1139,0.2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,6,20,['Primary/elementary school'],"['6', '7']",NA,NA,['USA'],['Individual RCT'],"['Large group/class teaching (+6)', 'Paired learning']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers']",16,3,35,['Toolkit: Phonics']
43099967,Mathes (2001) 1_1,2001,['Journal article'],"['Phonics', 'Peer tutoring']","['Toolkit primary outcome', 'Reading primary outcome']",0.7344,0.2406,['Pre-post gain'],T&T WRMT-R Passage Comprehension PALS v control,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.7344,0.2406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,8,36,['Primary/elementary school'],"['6', '7']",NA,NA,['USA'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],16,3,35,['Toolkit: Phonics']
46325690,Mathes (2001) 1_2,2001,['Journal article'],"['Phonics', 'Peer tutoring']","['Toolkit primary outcome', 'Reading primary outcome']",0.5,0.2351,['Pre-post gain'],T&T WRMT-R Comprehension PALS+ CAI v Control,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.5,0.2351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,8,36,['Primary/elementary school'],"['6', '7']",NA,NA,['USA'],['Cluster RCT'],"['Student alone (self-administered)', 'Paired learning']",['Yes (Please specify)'],['Yes'],['No'],['During regular school hours '],['Class teachers'],20,3,35 ,['Toolkit: Peer Tutoring']
43099970,Mathes (2001) Ph 1_1,2001,['Journal article'],['Phonics'],"['Toolkit primary outcome', 'Reading primary outcome']",0.4588,0.1944,['Post-test unadjusted (select one from this group)'],WRMT-R Passage comprehension ability groups combined,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.4588,0.1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,5,28,['Primary/elementary school'],"['6', '7']",NA,NA,['USA'],['Cluster RCT'],"['Large group/class teaching (+6)', 'Paired learning']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],14,3,35,"['Toolkit: Peer Tutoring', 'Toolkit: Phonics']"
46325691,Mathes (2001) Ph 1_2,2001,['Journal article'],['Phonics'],"['Toolkit primary outcome', 'Reading primary outcome']",0.4872,0.2952,['Pre-post gain'],WRMT-R Comprehension  LA  PALS+ML v control,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.4872,0.2952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,5,18,['Primary/elementary school'],"['6', '7']",NA,NA,['USA'],['Multisite RCT'],"['Small group/intensive support (3-5)', 'Paired learning']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],14,3,55,['Toolkit: Phonics']
43099971,Mathes (2003) Ph,2003,['Journal article'],['Phonics'],"['Toolkit primary outcome', 'Reading primary outcome']",0.4233,0.2638,['Post-test unadjusted (select one from this group)'],WRMT-R Passage comprehension (post-test ony means) - Phonics,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.4233,0.2638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,['Primary/elementary school'],"['6', '7']",FALSE,29.0,['USA'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],16,3,35,['Toolkit: Phonics']
43099969,Mathes (2005),2005,['Journal article'],['Phonics'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2099,0.1547,['Post-test adjusted for baseline attainment AND clustering'],WJJ Comprehension ,With active control,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.2099,0.1547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398,6,NA,['Primary/elementary school'],"['5', '6']",NA,NA,['USA'],['Individual RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],28,5,40 ,['Toolkit: Phonics']
43099963,Meier (2001),2001,['Journal article'],"['Phonics', 'One to one tuition']","['Toolkit primary outcome', 'Reading primary outcome']",1.3318,0.2981,['Post-test unadjusted (select one from this group)'],WRAT,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",1.3318,0.2981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1,NA,['Primary/elementary school'],"['6', '7']",TRUE,93.0,['USA'],['Individual RCT'],['One to one'],['Yes (Please specify)'],['No'],['Yes'],['During regular school hours '],['Lay persons/volunteers'],10,2.5,45,['Toolkit: Phonics']
37671570,Merrell (2015),2015,['Technical report'],"['Teaching assistants', 'Phonics', 'Small group tuition']","['Toolkit primary outcome', 'Reading primary outcome']",0.43,0.21,['Post-test adjusted for baseline attainment AND clustering'],Y7 Reading (NGRT) - Phonics Teaching assistants ,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.43,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,6,NA,['Secondary/High school'],"['11', '12']",FALSE,46.3,"['UK (Select all that apply)', 'England']",['Multisite RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['External teachers'],11,2,60,"['Toolkit: Phonics', 'Toolkit: Small Group Tuition', 'Toolkit: Teaching assistants']"
41425842,Miller (2017),2017,['Technical report'],"['Collaborative learning', 'Phonics']","['Toolkit primary outcome', 'Reading primary outcome']",0.1405,0.0551,['Post-test adjusted for baseline attainment AND clustering'],WRMT III - Full sample,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.1405,0.0551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1322,54,NA,['Primary/elementary school'],"['4', '5', '6']",FALSE,22.0,"['UK (Select all that apply)', 'England']",['Cluster RCT'],['Other (Explain in notes)'],['Yes (Please specify)'],['No'],['Yes'],['During regular school hours '],"['Class teachers', 'Teaching assistants']",66, , ,['Toolkit: Phonics']
43099962,Mooney (2003),2003,['Dissertation or thesis'],['Phonics'],"['Toolkit primary outcome', 'Reading primary outcome']",0.6599,0.3056,['Post-test unadjusted (select one from this group)'],Woodcock Reading Total ,With business as usual,['Sample: Low achievers'],Literacy  decoding/phonics,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.6599,0.3056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,7,NA,['Primary/elementary school'],['6'],FALSE,43.0,['USA'],['Regression Discontinuity with randomisation'],['One to one'],['Yes (Please specify)'],['No'],['Yes'],['During regular school hours '],['Teaching assistants'],28,5,30 ,['Toolkit: Phonics']
43099964,Morris (2000),2000,['Journal article'],['Phonics'],"['Toolkit primary outcome', 'Reading primary outcome']",0.7289,0.223,['Post-test unadjusted (select one from this group)'],Woodcock comprehension (t-test),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.7289,0.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,11,NA,['Primary/elementary school'],"['6', '7']",TRUE,75.0,['USA'],['Prospective QED'],"['Small group/intensive support (3-5)', 'One to one']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Teaching assistants']",32,5,30,['Toolkit: Phonics']
43099877,Morrow (1990),1990,['Journal article'],['Phonics'],"['Toolkit primary outcome', 'Reading primary outcome']",1.0533,0.2723,['Post-test adjusted for baseline attainment'],Question and Answer (posttest adjusted means),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",1.0533,0.2723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 62,1,8,['Primary/elementary school'],"['6', '5']",NA,NA,['USA'],['Cluster RCT'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],8,5,60,['Toolkit: Phonics']
45336772,Murphy (2007) Ph,2007,['Dissertation or thesis'],['Phonics'],"['Toolkit primary outcome', 'Reading primary outcome']",2.1403,0.6206,['Post-test unadjusted (select one from this group)'],Phonological Awareness (TOPEL),With business as usual,['Sample: Low achievers'],Literacy  decoding/phonics,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",2.1403,0.6206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2,3,['Other educational setting (please specify)'],"['4', '5']",NA,NA,['USA'],['Individual RCT'],['Other (Explain in notes)'],['No'],['No'],['No'],['During regular school hours '],['Research staff'],8,3,15 ,['Toolkit: Phonics']
37671575,Nelson (2010),2010,['Journal article'],"['Teaching assistants', 'Phonics']","['Toolkit primary outcome', 'Reading primary outcome']",0.6924,0.22,['Post-test adjusted for baseline attainment AND clustering'],TOPEL Phonological Awareness,With business as usual,['Sample: Low achievers'],Literacy  decoding/phonics,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.6924,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,8,['Nursery school/pre-school'],['4'],NA,NA,['USA'],['Cluster RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['Yes'],['During regular school hours '],['Lay persons/volunteers'],10,5,20,"['Toolkit: Phonics', 'Toolkit: Small Group Tuition', 'Toolkit: Teaching assistants']"
