id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand
50757352,Blanding-Stewart (2015),2015,['Dissertation or thesis'],['School uniform'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.211,0.0761,['Post-test adjusted for baseline attainment'],Keystone Algebra Examination Scores,With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.211,0.0761,NA,NA,NA,NA,NA,NA,696,2,NA,['Secondary/High school'],"['14', '15']",NA,NA,['USA'],['Retrospective QED  '],['Large group/class teaching (+6)'],['No'],['No'],['Yes'],['During regular school hours '],['Class teachers'],76,NA,NA,['Toolkit: School uniform']
50757370,Draa (2005),2005,['Dissertation or thesis'],['School uniform'],"['Toolkit primary outcome', 'Reading primary outcome']",-1.063,0.5263,['Pre-post gain'],Reading Test (Grade 9),With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: National test'],"['Toolkit primary outcome', 'Reading primary outcome']",-1.063,0.5263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743 ,64,NA,['Secondary/High school'],"['14', '15', '16', '17', '18']",NA,NA,['USA'],['Interrupted time series QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],NA,NA,NA,['Toolkit: School uniform']
50757374,Gentile (2012),2012,['Journal article'],['School uniform'],"['Toolkit primary outcome', 'Reading primary outcome']",0.1875,0.0035,['Post-test adjusted for baseline attainment AND clustering'],Stanford Reading Achievement Scores (Elementary),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.1875,0.0035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967063,116,NA,"['Primary/elementary school', 'Middle school', 'Secondary/High school']","['6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18']",TRUE,65.0,['USA'],['Retrospective QED  '],['Other (Explain in notes)'],['No'],['No'],['No'],['During regular school hours '],['Unclear/not specified'],NA,5,360,['Toolkit: School uniform']
50757391,Monroe (2009),2009,['Dissertation or thesis'],['School uniform'],"['Toolkit primary outcome', 'Reading primary outcome']",0.1353,0.0691,['Post-test adjusted for baseline attainment'],Reading Achievement Scores,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.1353,0.0691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1274,1,NA,['Secondary/High school'],"['14', '15', '16', '17', '18']",FALSE,48.9,['USA'],['Retrospective QED  '],['Other (Explain in notes)'],['No'],['No'],['No'],['During regular school hours '],['Unclear/not specified'],NA,5,360,['Toolkit: School uniform']
50757403,Proctor (2013),2013,['Dissertation or thesis'],['School uniform'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0319,0.0561,['Post-test unadjusted (select one from this group)'],TAKS Math score (Hispanic),With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0319,0.0561,NA,NA,NA,NA,NA,NA,3288,1,NA,['Secondary/High school'],['No information provided'],NA,NA,['USA'],['Interrupted time series QED'],['Other (Explain in notes)'],['No'],['No'],['No'],['During regular school hours '],['Unclear/not specified'],114,5,360,['Toolkit: School uniform']
50757412,Ward (1999) 1_1,1999,['Dissertation or thesis'],['School uniform'],"['Toolkit primary outcome', 'Other outcome']",0.0111,0.1291,['Post-test unadjusted (select one from this group)'],GPA-School A - 97-98 results,With business as usual,['Sample: All'],Combined subjects,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,1,NA,['Middle school'],"['11', '12', '13', '14']",NA,NA,['USA'],['Retrospective QED  '],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],76,Not applicable. ,Not applicable.,['Toolkit: School uniform']
57768746,Ward (1999) 1_2,1999,['Dissertation or thesis'],['School uniform'],"['Toolkit primary outcome', 'Other outcome']",-0.2297,0.1249,['Post-test unadjusted (select one from this group)'],GPA-School B - 97-98,With business as usual,['Sample: All'],Combined subjects,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,1,NA,['Middle school'],"['11', '12', '13', '14']",NA,NA,['USA'],['Retrospective QED  '],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],38,Not applicable.,Not applicable.,['Toolkit: School uniform']
