strand,number_of_studies,%_since_2000,%_since_2000_padlock_scale,number_of_studies_padlock_scale,total_pupil_number,%_randomised,%_randomised_padlock_scale,%_high_eco_valid,mean_eco_valid_risk,%_high_eco_valid_padlock_scale,median_school_number,mean_number_Schools_risk,median_class_number,mean_class_risk,%_indep_eval,%_indep_eval_padlock_scale,mean_rand_risk,%_taught_res_staff_only,%_median_attrit_reported,%_median_attrit_reported_padlock_scale,New_padlock,MA_floor,filename
"['Metacognition and self-regulation', 'EY_Self-regulation strategies', 'EY_Play-based learning']",22,86.36363636363636,L,1,4360,50.0,M,77.3,2.55,L,2.0,2.0,6.0,2.88,4.5,H,2.772727272727273,0.3181818181818182,0.0,L,1,True,EY_PBL_20221125.json
