id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand
38296629,Jerrim (2015),2015,['Technical report'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.06,0.05,['Post-test adjusted for baseline attainment AND clustering'],GL Assessment - PiM 12 test,With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.06,0.05,NA,NA,NA,NA,NA,NA,"7,712",50,NA,['Secondary/High school'],"['11', '12']",NA,NA,"['UK (Select all that apply)', 'England']",['Cluster RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],38,5,60,['Toolkit: Mastery learning']
41683615,Jones (1979),1979,['Dissertation or thesis'],['Mastery learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.35,0.1167,['Post-test unadjusted (select one from this group)'],Iowa Test of Basic Skills,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.35,0.1167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,4,6,['Middle school'],"['11', '12', '13']",NA,NA,['USA'],['Prospective QED'],"['Student alone (self-administered)', 'Small group/intensive support (3-5)', 'Large group/class teaching (+6)', 'One to one']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],38,NA,45,['Toolkit: Mastery learning']
41683617,Kersh (1970),1970,['Dissertation or thesis'],['Mastery learning'],"['Toolkit primary outcome', 'Other outcome']",-0.2497,0.1296,['Post-test adjusted for baseline attainment'],Stanford Binet Concepts,With business as usual,['Sample: All'],Cognitive  reasoning,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,NA,12,['Primary/elementary school'],"['10', '11']",NA,NA,['USA'],['Cluster RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],64,NA,60,['Toolkit: Mastery learning']
43381439,Krockover (1970),1970,['Dissertation or thesis'],['Mastery learning'],"['Toolkit primary outcome', 'Science primary outcome']",0.0467,0.26,['Post-test adjusted for baseline attainment'],American Chemical Society Cooperative Examination in General Chemistry (ACS),With business as usual,['Sample: All'],Science,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.0467,0.26,NA,NA,NA,59,1,NA,['Secondary/High school'],"['15', '16']",NA,NA,['USA'],['Prospective QED'],"['Student alone (self-administered)', 'Small group/intensive support (3-5)', 'Paired learning']",['No'],['No'],['No'],['During regular school hours '],['Class teachers'],38,NA,45,['Toolkit: Mastery learning']
47269826,Laney (1996) ML,1996,['Conference paper'],['Mastery learning'],"['Toolkit primary outcome', 'Other outcome']",0.5566,0.2635,['Post-test unadjusted (select one from this group)'],Post test score on written understanding of economic concepts ,With business as usual,['Sample: All'],Curriculum  other,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,2,4,['Primary/elementary school'],"['6', '7', '8']",NA,NA,['USA'],['Cluster RCT'],"['Student alone (self-administered)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],6,NA,45,"['Toolkit: Collaborative learning', 'Toolkit: Mastery learning']"
41683619,Lueckemeyer (1981),1981,['Journal article'],['Mastery learning'],"['Toolkit primary outcome', 'Science primary outcome']",0.2525,0.1477,NA,DATV ,With business as usual,NA,Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.2525,0.1477,NA,NA,NA,185,1,12,['Secondary/High school'],"['15', '16']",NA,NA,['USA'],['Individual RCT'],"['Student alone (self-administered)', 'Large group/class teaching (+6)']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],6,5,45,['Toolkit: Mastery learning']
41683524,McKim (1977),1977,['Dissertation or thesis'],['Mastery learning'],"['Toolkit primary outcome', 'Other outcome']",0.2682,-0.1897,['Post-test unadjusted (select one from this group)'],Ability to Select Correct Vocab,With business as usual,['Sample: All'],Languages,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,1,3,['Secondary/High school'],"['15', '16', '17', '18']",NA,NA,['USA'],['Individual RCT'],"['Student alone (self-administered)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers']",10,5,45,['Toolkit: Mastery learning']
41683620,Mevarech (1980),1980,['Dissertation or thesis'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.6601,0.2059,['Post-test unadjusted (select one from this group)'],Higher Mental Processes Heuritic No correctives v algorithmic no correctives,With active control,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.6601,0.2059,NA,NA,NA,NA,NA,NA,102,1,4 heuristic non corrective (B)  v control  (A),['Secondary/High school'],"['14', '15']",NA,NA,['USA'],['Cluster RCT'],"['Student alone (self-administered)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],6,5,NA,['Toolkit: Mastery learning']
41683621,Mevarech (1985) 1_1,1985,['Journal article'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.4876,0.2463,['Post-test adjusted for baseline attainment'],Comprehension,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.4876,0.2463,NA,NA,NA,NA,NA,NA,68,1,2,['Primary/elementary school'],"['10', '11']",NA,NA,['Israel'],['Cluster RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)', 'Paired learning']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",15,4,45,['Toolkit: Mastery learning']
45336765,Mevarech (1985) 1_2,1985,['Journal article'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.4943,0.2464,['Post-test adjusted for baseline attainment'],Comprehension,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.4943,0.2464,NA,NA,NA,NA,NA,NA,68,1,2,['Primary/elementary school'],"['10', '11']",NA,NA,"['Israel', 'UK (Select all that apply)', 'England']",['Cluster RCT'],['Large group/class teaching (+6)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],15,4,NA,['Toolkit: Mastery learning']
41683622,Mevarech (1986),1986,['Journal article'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.8683,0.1588,['Post-test unadjusted (select one from this group)'],Maths Achievement Posttest ,With active control,['Sample: Low achievers'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.8683,0.1588,NA,NA,NA,NA,NA,NA,174,1,4,['Middle school'],"['12', '13']",NA,NA,['Israel'],NA,['Large group/class teaching (+6)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],12,5,NA,['Toolkit: Mastery learning']
47269843,Mevarech (1991) ML,1991,['Journal article'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.698,0.2875,NA,Mathematics Post test Achievement ,With business as usual,NA,Mathematics,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.698,0.2875,NA,NA,NA,NA,NA,NA,53,NA,2,['Primary/elementary school'],"['8', '9']",NA,NA,['Israel'],['Cluster RCT'],"['Student alone (self-administered)', 'Large group/class teaching (+6)']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],NA,NA,60,['Toolkit: Mastery learning']
47269844,Mevarech (1993) ML,1993,['Journal article'],['Mastery learning'],"['Toolkit primary outcome', 'Other outcome']",-0.2322,0.1721,['Post-test adjusted for baseline attainment'],Curriculum Unit Achievement ,With business as usual,['Sample: All'],Curriculum  other,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,['Primary/elementary school'],"['9', '8', '10']",NA,NA,['Israel'],['Individual RCT'],"['Large group/class teaching (+6)', 'One to one']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],8,3,60,"['Toolkit: Collaborative learning', 'Toolkit: Mastery learning']"
47269847,Miles (2010) ML,2010,['Dissertation or thesis'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.4902,0.2294,['Post-test unadjusted (select one from this group)'],STAR Math Post test,With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.4902,0.2294,NA,NA,NA,NA,NA,NA,79,1,NA,['Middle school'],"['13', '14']",FALSE,38.0,['USA'],['Individual RCT'],"['Student alone (self-administered)', 'Small group/intensive support (3-5)', 'Large group/class teaching (+6)', 'One to one', 'Paired learning']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],5,NA,60,['Toolkit: Mastery learning']
43381440,Moore (1970),1970,['Dissertation or thesis'],['Mastery learning'],"['Toolkit primary outcome', 'Science primary outcome']",0.4183,0.2657,['Post-test unadjusted (select one from this group)'],BSCS Comprehensive Final Examination,With business as usual,['Sample: All'],Science,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.4183,0.2657,NA,NA,NA,58,2,NA,['Secondary/High school'],"['15', '16']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],38,5,30,['Toolkit: Mastery learning']
43381441,Netburn (1972),1972,['Dissertation or thesis'],['Mastery learning'],"['Toolkit primary outcome', 'Science primary outcome']",0.0937,0.1883,['Post-test adjusted for baseline attainment'],The Water-Mix Experiments,With active control,['Sample: All'],Science,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.0937,0.1883,NA,NA,NA,113,1,4,['Primary/elementary school'],"['9', '10']",NA,NA,['USA'],['Cluster RCT'],"['Student alone (self-administered)', 'One to one']",['No'],['No'],['No'],['During regular school hours '],['Class teachers'],NA,NA,NA,['Toolkit: Mastery learning']
41683576,Nordin (1979),1979,['Dissertation or thesis'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",2.5947,0.2407,['Post-test unadjusted (select one from this group)'],Achievement,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",2.5947,0.2407,NA,NA,NA,NA,NA,NA,129,6,4,['Primary/elementary school'],"['11', '12']",NA,NA,['Malaysia'],['Cluster RCT'],"['Large group/class teaching (+6)', 'Paired learning']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",4,NA,NA,['Toolkit: Mastery learning']
41683623,Okey (1974) 1_1,1974,['Journal article'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.7676,0.4089,NA,Maths or Science Researcher Developed Post test,With business as usual,NA,Mathematics,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.7676,0.4089,NA,NA,NA,NA,NA,NA,26,NA,5,['Primary/elementary school'],"['8', '9', '10']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['External teachers', 'Class teachers']",2,2,NA,['Toolkit: Mastery learning']
45336776,Okey (1974) 1_2,1974,['Journal article'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.586,0.4104,NA,Maths or Science Researcher Developed Posttest,With business as usual,NA,Mathematics,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.586,0.4104,NA,NA,NA,NA,NA,NA,25,NA,5,"['Nursery school/pre-school', 'Primary/elementary school', 'Middle school']","['8', '9', '10']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],2,NA,NA,['Toolkit: Mastery learning']
45336775,Okey (1974) 1_3,1974,['Journal article'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.4118,0.4053,NA,Maths or Science Researcher Developed  Postest,With business as usual,NA,Mathematics,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.4118,0.4053,NA,NA,NA,NA,NA,NA,25,NA,5,['Primary/elementary school'],"['8', '9', '10']",NA,NA,['USA'],['Individual RCT'],['Student alone (self-administered)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],2,NA,NA,['Toolkit: Mastery learning']
45336774,Okey (1974) 1_4,1974,['Journal article'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.3531,0.3684,NA,Maths or science researcher developed posttest Teacher D,With business as usual,NA,Mathematics,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.3531,0.3684,NA,NA,NA,NA,NA,NA,30,NA,5,['Primary/elementary school'],"['8', '9', '10']",NA,NA,['USA'],['Individual RCT'],"['Student alone (self-administered)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],2,NA,NA,['Toolkit: Mastery learning']
45336773,Okey (1974) 1_5,1974,['Journal article'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.1881,0.4093,NA,Maths or science researcher developed posttest teacher E,With business as usual,NA,Mathematics,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.1881,0.4093,NA,NA,NA,NA,NA,NA,24,NA,5,['Primary/elementary school'],"['8', '9', '10']",NA,NA,['USA'],['Individual RCT'],"['Student alone (self-administered)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],2,NA,NA,['Toolkit: Mastery learning']
41683577,Okey (1977),1977,['Journal article'],['Mastery learning'],"['Toolkit primary outcome', 'Other outcome']",-0.0094,0.1054,['Post-test unadjusted (select one from this group)'],Cognitive Achievement ,With business as usual,['Sample: All'],Cognitive  reasoning,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,4,NA,"['Primary/elementary school', 'Middle school']",['No information provided'],NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],2,5,45,NA
41683529,Peterson (1970),1970,['Dissertation or thesis'],['Mastery learning'],"['Toolkit primary outcome', 'Science primary outcome']",0.3356,0.0505,['Post-test unadjusted (select one from this group)'],Achievement Test 1,With business as usual,['Sample: All'],Science,['Test type: National test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.3356,0.0505,NA,NA,NA,1593,6,58,['Middle school'],"['13', '14', '15']",NA,NA,['USA'],['Prospective QED'],['Student alone (self-administered)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],10,5,45,['Toolkit: Mastery learning']
41683624,Saunders-Harris (1981) 1_1,1981,['Journal article'],['Mastery learning'],"['Toolkit primary outcome', 'Science primary outcome']",0.4164,0.3123,['Post-test adjusted for baseline attainment'],Summative Test (SB),With business as usual,['Sample: All'],Science,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.4164,0.3123,NA,NA,NA,42,1,2,['Middle school'],"['11', '12', '13']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],5,5,55,['Toolkit: Mastery learning']
45336781,Saunders-Harris (1981) 1_2,1981,['Journal article'],['Mastery learning'],"['Toolkit primary outcome', 'Science primary outcome']",0.2724,0.314,['Post-test adjusted for baseline attainment'],Summative Test (SB),With business as usual,['Sample: All'],Science,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.2724,0.314,NA,NA,NA,41,1,2,['Middle school'],"['11', '12', '13']",NA,NA,['USA'],['Individual RCT'],['Other (Explain in notes)'],['No'],['No'],['No'],"['During regular school hours ', 'Before/after school']",['Unclear/not specified'],5,5,55,['Toolkit: Mastery learning']
47269868,Slavin (1982) ML,1982,['Technical report'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",-0.0779,0.1092,['Post-test unadjusted (select one from this group)'],Comprehensive Test of Basic Skills,With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",-0.0779,0.1092,NA,NA,NA,NA,NA,NA,338,16 overall.  This includes all 5 experimental groups,26,['Secondary/High school'],"['14', '15']",NA,NA,['USA'],['Prospective QED'],"['Student alone (self-administered)', 'One to one']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],6,NA,45,['Toolkit: Mastery learning']
41683625,Slavin (1984) ML 1_1,1984,['Journal article'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0161,0.111,['Post-test unadjusted (select one from this group)'],Active Control Comparison -Comprehensive Test of Basic Skills - Mathematics Computations and Concepts and Applications subscales,With active control,['Sample: Low achievers'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0161,0.111,NA,NA,NA,NA,NA,NA,325,16,25,"['Middle school', 'Secondary/High school']","['14', '15']",NA,NA,['USA'],['Individual RCT'],"['Large group/class teaching (+6)', 'One to one']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],38,NA,NA,['Toolkit: Mastery learning']
45336784,Slavin (1984) ML 1_2,1984,['Journal article'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.1912,0.1196,['Post-test unadjusted (select one from this group)'],Comprehensive Test of Basic Skills - Mathematics subscales,With business as usual,['Sample: Low achievers'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.1912,0.1196,NA,NA,NA,NA,NA,NA,285,16,20,"['Middle school', 'Secondary/High school']","['14', '15']",NA,NA,['USA'],['Individual RCT'],['Other (Explain in notes)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],38,NA,NA,['Toolkit: Mastery learning']
41683535,Stone (1974) 1_1,1974,['Dissertation or thesis'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.155,0.145,['Post-test unadjusted (select one from this group)'],CAT grade 7 Posttest Intervention v control,With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.155,0.145,NA,NA,NA,NA,NA,NA,194 ,1,7,['Middle school'],"['12', '13']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Teaching assistants']",38,4,70,['Toolkit: Mastery learning']
45336790,Stone (1974) 1_2,1974,['Dissertation or thesis'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0795,0.183,['Post-test unadjusted (select one from this group)'],CAT 8th Grade Posttest LAP v control,With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0795,0.183,NA,NA,NA,NA,NA,NA,119,1,4,['Middle school'],"['14', '13']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Teaching assistants']",38,NA,NA,['Toolkit: Mastery learning']
43381445,Summerlin (1971),1971,['Dissertation or thesis'],['Mastery learning'],"['Toolkit primary outcome', 'Science primary outcome']",-0.4396,0.1933,['Post-test unadjusted (select one from this group)'],Chemistry Test 1,With business as usual,['Sample: All'],Science,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",-0.4396,0.1933,NA,NA,NA,110,1,NA,['Secondary/High school'],['No information provided'],NA,NA,['USA'],['Individual RCT'],"['Student alone (self-administered)', 'Large group/class teaching (+6)']",['No'],['Yes'],['No'],['During regular school hours '],"['Class teachers', 'Digital technology']",2,3,50,['Toolkit: Individualised instruction']
41683583,Swanson (1977),1977,['Journal article'],['Mastery learning'],"['Toolkit primary outcome', 'Other outcome']",0.9373,0.3585,['Post-test unadjusted (select one from this group)'],Remediation test of cognitive retention ,With business as usual,['Sample: All'],Cognitive  reasoning,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,2,['Secondary/High school'],"['16', '17', '18']",NA,NA,['USA'],['Individual RCT'],['Small group/intensive support (3-5)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],11,1,45,['Toolkit: Mastery learning']
43381446,Swanson (1977) 1_1,1977,['Conference paper'],['Mastery learning'],"['Toolkit primary outcome', 'Science primary outcome']",0.0441,0.3334,NA,Chemistry Achievement Test,With business as usual,NA,Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.0441,0.3334,NA,NA,NA,36,1,NA,['Secondary/High school'],"['14', '15', '16']",NA,NA,['USA'],['Individual RCT'],"['Student alone (self-administered)', 'Large group/class teaching (+6)']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Research staff'],2,5,45,['Toolkit: Mastery learning']
45336791,Swanson (1977) 1_2,1977,['Conference paper'],['Mastery learning'],"['Toolkit primary outcome', 'Science primary outcome']",0.471,0.3434,NA,Chemistry Achievement Test,With business as usual,NA,Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.471,0.3434,NA,NA,NA,35,1,NA,['Secondary/High school'],"['15', '13', '14']",NA,NA,['USA'],['Individual RCT'],['Small group/intensive support (3-5)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],1,2,45,['Toolkit: Mastery learning']
41683584,Tenenbaum (1982) ML 1_1,1982,['Dissertation or thesis'],['Mastery learning'],"['Toolkit primary outcome', 'Other outcome']",0.9986,0.2726,NA,Higher Mental Processes,With business as usual,NA,Cognitive  reasoning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,1,2,['Primary/elementary school'],"['10', '11']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],6,1,45,['Toolkit: Mastery learning']
45336792,Tenenbaum (1982) ML 1_2,1982,['Dissertation or thesis'],['Mastery learning'],"['Toolkit primary outcome', 'Other outcome']",1.1957,0.2845,NA,Higher Mental Processes,With business as usual,NA,Cognitive  reasoning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,1,2,['Secondary/High school'],"['14', '15']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],8,5,40,['Toolkit: Mastery learning']
47269876,Tenenbaum (1986) ML,1986,['Journal article'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",1.0637,0.282,['Post-test unadjusted (select one from this group)'],Maths 9th Gr- ML vs control,With business as usual,['Sample: All'],Mathematics,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",1.0637,0.282,['Science primary outcome'],1.0683,0.2749,NA,NA,NA,58,2,6,"['Primary/elementary school', 'Secondary/High school']","['14', '15', '11', '12']",NA,NA,['USA'],['Multisite RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],6,5,40,['Toolkit: Mastery learning']
41683539,Thomas (1972),1972,['Dissertation or thesis'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0761,0.1689,['Post-test adjusted for baseline attainment'],Algebra Test,With business as usual,['Sample: All'],Mathematics,['Test type: National test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0761,0.1689,NA,NA,NA,NA,NA,NA,152,2,10,['Secondary/High school'],['No information provided'],NA,NA,['USA'],['Prospective QED'],['Student alone (self-administered)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],38,5,45,['Toolkit: Mastery learning']
38296695,Vignoles (2015),2015,['Technical report'],['Mastery learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.091,0.054,['Post-test adjusted for baseline attainment AND clustering'],The Number Knowledge Test (NKT),With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.091,0.054,NA,NA,NA,NA,NA,NA,4176,90,NA,['Primary/elementary school'],"['5', '6']",NA,NA,"['UK (Select all that apply)', 'England']",['Cluster RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],38,5,60,['Toolkit: Mastery learning']
41683585,Wentling (1973),1973,['Journal article'],['Mastery learning'],"['Toolkit primary outcome', 'Other outcome']",0.362,0.1873,['Post-test unadjusted (select one from this group)'],Cognitive Achievement Test,With business as usual,['Sample: All'],Cognitive  reasoning,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,2,6,['Secondary/High school'],"['16', '17']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Research staff'],5,4,70,['Toolkit: Mastery learning']
