id,pub_author,out_type_1,out_label_1,out_tit_1,out_type_2,out_label_2,out_tit_2,out_type_3,out_label_3,out_tit_3,out_type_4,out_label_4,out_tit_4,out_type_5,out_label_5,out_tit_5,out_type_6,out_label_6,out_tit_6,out_type_7,out_label_7,out_tit_7,out_type_8,out_label_8,out_tit_8,out_type_9,out_label_9,out_tit_9,out_type_10,out_label_10,out_tit_10,out_type_11,out_label_11,out_tit_11,out_type_12,out_label_12,out_tit_12,out_type_13,out_label_13,out_tit_13,out_type_14,out_label_14,out_tit_14
40117120,Consolie (1999),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Iowa Test of Basic Skills (ITBS) - Reading Subtest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40117121,Costa (1987),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Reading achievement - extended school time,['Mathematics primary outcome'],Secondary outcome(s),Math achievement - extended school time,['Other outcome'],Secondary outcome(s),Language achievement - extended school time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40117246,DeCicca (2007),['Other outcome'],Secondary outcome(s),Reading - White Children,['Other outcome'],Secondary outcome(s),Reading - Black Children,['Other outcome'],Secondary outcome(s),Reading - Hispanic Children,"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Combined - Reading ES (overall),['Other outcome'],Primary outcome,Combined - Maths ES (overall),['Other outcome'],Secondary outcome(s),Maths - White Children,['Other outcome'],Secondary outcome(s),Maths - Black Children,['Other outcome'],Secondary outcome(s),Maths - Hispanic Children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40117123,DeLaro (1994),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Reading,['Other outcome'],Secondary outcome(s),Mathematics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38296611,Dorsett (2014),"['Toolkit primary outcome', 'Other outcome']",Primary outcome,KS2 MathEng Combined (inCAS) - Metacognition PETT,['Other outcome'],Secondary outcome(s),KS2 MathEng Combined (inCAS) - Metacognition TT,['Reading primary outcome'],Secondary outcome(s),KS2 Reading (InCAS) - Metacognition PETT,['Other outcome'],Secondary outcome(s),KS2 MathEng Combined (inCAS) - Metacognition PE,['Other outcome'],Secondary outcome(s),KS2 MathEng Combined (inCAS) - Metacognition PETT (low ach),['Other outcome'],Secondary outcome(s),KS2 Reading (InCAS) - Metacognition TT,['Other outcome'],Secondary outcome(s),KS2 Reading (InCAS) - Metacognition PE,['Mathematics primary outcome'],Secondary outcome(s),KS2 Maths (InCAS) - Metacognition PETT,['Other outcome'],SES/FSM outcome,KS2 MathEng Combined (inCAS) - Metacognition PETT (FSM),['Other outcome'],Secondary outcome(s),KS2 Maths (InCAS) - Metacognition TT,['Other outcome'],Secondary outcome(s),KS2 Maths (InCAS) - Metacognition PE,['Other outcome'],Secondary outcome(s),KS2 Mental arithmetic (InCAS) - Metacognition PETT,['Other outcome'],Secondary outcome(s),KS2 Mental arithmetic (InCAS) - Metacognition TT,['Other outcome'],Secondary outcome(s),KS2 Mental arithmetic (InCAS) - Metacognition PE 
40117126,Dunn (1996),['Other outcome'],Secondary outcome(s),TAAS: Maths (DC)-Extend School,['Mathematics primary outcome'],Primary outcome,TAAS: Maths (MC)-Extend school,"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,TAAS: Reading (RC)-Extend School,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40117194,Dynarski (2004),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Grade in English ,['Other outcome'],Secondary outcome(s),Grade in Math,['Other outcome'],Secondary outcome(s),Grade in Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40117128,Elsberry (1992),['Other outcome'],Primary outcome,TAAS: writing -3rd grade -Extending school time ,['Other outcome'],Primary outcome,TAAS: reading - 3rd grade-extending school time,['Other outcome'],Primary outcome,TAAS: writing -5th grade -Extending school time ,['Other outcome'],Primary outcome,TAAS: maths - 3rd grade - extending school,['Other outcome'],Primary outcome,TAAS: maths - 5th grade - extending school,['Other outcome'],Primary outcome,TAAS: reading - 5th grade-extending school time,"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,TAAS: reading: 3rd+5th comb. -fixed effect-extend school,['Writing and spelling primary outcome.'],Secondary outcome(s),TAAS: writing: 3rd+5th combined for fixed effect-extend,['Mathematics primary outcome'],Secondary outcome(s),TAAS:maths - 3rd+5th combined for fixed effect-extend.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40117129,Espinosa (2000),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,ITBS Reading,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40117274,Finch (1997),"['Toolkit primary outcome', 'Mathematics primary outcome']",Primary outcome,MEAP ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40117132,Gandara (1994),['Other outcome'],Primary outcome,Lark - CBTS - Reading ,['Other outcome'],Primary outcome,"Brady - SAT, LEP - Reading ","['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Palm - CTBS - Reading ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40117276,Gentilcore (2002),"['Toolkit primary outcome', 'Other outcome']",Primary outcome,ELA-post test means and SDs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40117250,Gottfredson (2010),"['Toolkit primary outcome', 'Other outcome']",,Academic performance - extending school time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40117251,Grolnick (2007),['Toolkit primary outcome'],Primary outcome,Perceived competence - English,['Other outcome'],Secondary outcome(s),Perceived competence - Math,['Other outcome'],Secondary outcome(s),Perceived competence - Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40117134,Haenn (1996),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Reading achievement - extended school time (School A),['Other outcome'],Primary outcome,Reading achievement - extended school time (School B),['Other outcome'],Secondary outcome(s),Mathematics achievement - extended school time (School A),['Other outcome'],Secondary outcome(s),Mathematics achievement - extended school time (School B),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40117135,Hasselmeier (1997),"['Toolkit primary outcome', 'Reading primary outcome', 'Mathematics primary outcome']",Primary outcome,"T.A.A.S. (Texas Assessment of Academic Skills) - combined Grade 3, 4 and 5 scores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40117175,Hausner (2000),"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,Letter Identification (t-test),['Other outcome'],Secondary outcome(s),Writing Vocabulorty (t-test),['Other outcome'],Secondary outcome(s),Concepts about print (T-test),['Other outcome'],Secondary outcome(s),Hearing sounds in words (t-test),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40117136,Heaberlin (2000),['Other outcome'],Secondary outcome(s),Grade 1 Total Reading Subtest NCE Scores on the ITBS,['Other outcome'],Secondary outcome(s),Grade 2 Total Reading Subtest NCE Scores on the ITBS,['Other outcome'],Secondary outcome(s),Grade 3 Total Reading Subtest NCE Scores on the ITBS,"['Toolkit primary outcome', 'Reading primary outcome']",Primary outcome,All Grades (1 to 5) - Total Reading Subtest NCE Scores on the ITBS,['Other outcome'],Secondary outcome(s),Grade 4 Total Reading Subtest NCE Scores on the ITBS,['Other outcome'],Secondary outcome(s),Grade 5 Total Reading Subtest NCE Scores on the ITBS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40117252,Hirsch (2011),['Toolkit primary outcome'],Primary outcome,Grade point average score(GPA)-extending school Time ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40117253,Hobbs (2012),"['Toolkit primary outcome', 'Mathematics primary outcome']",Primary outcome,Mathematics accuracy - extending school time,['Other outcome'],Secondary outcome(s),CRCT: Maths accuracy – Elementary ,['Other outcome'],Secondary outcome(s),CRCT: Maths accuracy – Middle school,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40117137,Johnson (1984),"['Toolkit primary outcome', 'Reading primary outcome', 'Mathematics primary outcome']",Primary outcome,CTBS Reading (ANOVA),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40117257,Kauh (2011),"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",Primary outcome, English Language Arts (ELA) GPA score-extending school time,['Mathematics primary outcome'],Primary outcome,Math GPA score-extending school time,['Science primary outcome'],Primary outcome,Science GPA score-extending school time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
