strand,number_of_studies,%_since_2000,%_since_2000_padlock_scale,number_of_studies_padlock_scale,total_pupil_number,%_randomised,%_randomised_padlock_scale,%_high_eco_valid,mean_eco_valid_risk,%_high_eco_valid_padlock_scale,median_school_number,mean_number_Schools_risk,median_class_number,mean_class_risk,%_indep_eval,%_indep_eval_padlock_scale,mean_rand_risk,%_taught_res_staff_only,%_median_attrit_reported,%_median_attrit_reported_padlock_scale,New_padlock,MA_floor,filename
"['Social and emotional learning', 'EY_Social and emotional strategies']",19,94.73684210526315,L,1,6541,63.2,L,89.5,2.79,L,10.0,2.44,40.0,3.0,5.3,H,2.789473684210526,0.15789473684210525,8.0,L,1,True,EY_SEL_20221116.json
